#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 2  10.07 -0.61  0.46853 -1.301 3.629  4.874 13.20  0.038 0.84 20.687 23.549 22.638 21.440 20.657 20.020 19.175 18.535 18.403  0.469 
 2  10.07 -0.61  0.47160 -1.293 3.630  4.870 13.30  0.038 0.00 21.302 24.088 23.195 22.020 21.257 20.639 19.806 19.159 19.035  0.472 
 2  10.07 -0.61  0.46011 -1.325 3.628  4.883 13.60  0.038 0.00 21.683 24.506 23.603 22.416 21.644 21.019 20.181 19.534 19.407  0.460 
 2  10.07 -0.61  0.21864 -2.012 3.587  5.084 13.70  0.038 0.00 23.501 27.019 25.905 24.530 23.616 22.827 21.882 21.293 21.109  0.219 
 2  10.07 -0.61  0.17061 -2.322 3.550  5.139 14.00  0.038 0.81 24.118 28.980 27.327 25.669 24.609 23.520 22.398 21.811 21.569  0.171 
 2  10.07 -0.59  1.10720  0.094 3.780  4.338 11.80  0.038 0.77 16.334 16.922 16.993 16.444 16.099 15.782 15.388 15.070 15.039  0.850 
 2  10.07 -0.59  0.57079 -0.994 3.654  4.750 12.30  0.038 0.00 19.554 21.948 21.176 20.112 19.441 18.896 18.123 17.489 17.394  0.571 
 2  10.07 -0.59  0.31760 -1.687 3.605  4.994 12.50  0.038 0.78 20.970 24.186 23.182 21.882 21.016 20.290 19.388 18.784 18.619  0.318 
 2  10.07 -0.59  0.25792 -1.866 3.595  5.040 12.60  0.038 0.00 22.034 25.364 24.323 22.993 22.106 21.355 20.436 19.839 19.666  0.258 
 2  10.07 -0.59  0.14612 -2.537 3.522  5.172 12.70  0.038 0.00 23.813 29.189 27.354 25.601 24.475 23.245 22.052 21.464 21.216  0.146 
 2  10.07 -0.59  0.28998 -1.764 3.601  5.014 13.10  0.038 0.00 22.279 25.463 24.475 23.181 22.316 21.596 20.698 20.094 19.931  0.290 
 2  10.07 -0.59  0.39644 -1.491 3.616  4.936 13.20  0.038 0.82 21.144 24.183 23.228 21.977 21.150 20.469 19.596 18.972 18.824  0.396 
 2  10.07 -0.59  0.22564 -1.990 3.587  5.075 13.70  0.038 0.00 23.444 26.963 25.849 24.475 23.561 22.770 21.824 21.236 21.052  0.226 
 2  10.07 -0.59  0.43059 -1.407 3.621  4.908 13.80  0.038 0.00 22.087 25.011 24.080 22.864 22.067 21.419 20.565 19.923 19.788  0.431 
 2  10.07 -0.59  0.26498 -1.843 3.596  5.034 14.20  0.038 0.92 22.915 26.261 25.214 23.880 22.991 22.236 21.314 20.718 20.545  0.265 
 2  10.07 -0.57  0.12763 -2.707 3.505  5.219 10.60  0.037 0.00 22.139 28.079 26.035 24.198 22.989 21.606 20.335 19.746 19.496  0.128 
 2  10.07 -0.57  0.46923 -1.309 3.627  4.871 12.00  0.038 0.00 20.044 22.897 21.980 20.787 20.009 19.381 18.538 17.886 17.759  0.469 
 2  10.07 -0.57  0.35960 -1.587 3.610  4.965 12.60  0.038 0.00 21.337 24.414 23.448 22.187 21.351 20.661 19.781 19.161 19.010  0.360 
 2  10.07 -0.57  0.38479 -1.525 3.613  4.944 12.70  0.038 0.00 21.283 24.322 23.363 22.114 21.288 20.609 19.735 19.108 18.962  0.385 
 2  10.07 -0.57  0.27476 -1.819 3.596  5.026 12.80  0.038 0.95 21.413 24.737 23.697 22.370 21.484 20.733 19.815 19.217 19.046  0.275 
 2  10.07 -0.57  0.26496 -1.850 3.594  5.034 12.90  0.038 0.99 21.551 24.898 23.849 22.516 21.627 20.871 19.949 19.353 19.180  0.265 
 2  10.07 -0.57  0.62690 -0.807 3.675  4.688 13.00  0.038 0.00 19.787 21.814 21.185 20.209 19.616 19.121 18.416 17.835 17.755  0.627 
 2  10.07 -0.57  0.20078 -2.096 3.579  5.100 13.10  0.038 0.00 23.110 26.825 25.637 24.217 23.274 22.441 21.467 20.887 20.692  0.201 
 2  10.07 -0.57  0.25665 -1.876 3.593  5.040 13.20  0.038 0.90 22.025 25.471 24.385 23.029 22.126 21.348 20.412 19.820 19.641  0.257 
 2  10.07 -0.57  0.65158 -0.717 3.687  4.664 13.20  0.038 0.00 19.762 21.578 21.049 20.120 19.565 19.095 18.432 17.887 17.814  0.652 
 2  10.07 -0.57  0.21411 -2.042 3.582  5.087 13.50  0.038 0.00 23.375 27.009 25.852 24.451 23.520 22.704 21.742 21.158 20.968  0.214 
 2  10.07 -0.57  0.43941 -1.390 3.621  4.900 13.60  0.038 0.00 21.845 24.777 23.841 22.624 21.827 21.178 20.322 19.678 19.544  0.439 
 2  10.07 -0.57  0.24925 -1.900 3.591  5.045 13.90  0.038 0.92 22.764 26.236 25.141 23.778 22.871 22.088 21.148 20.557 20.377  0.249 
 2  10.07 -0.55  0.12473 -2.736 3.502  5.225 11.60  0.038 0.00 23.211 29.248 27.179 25.329 24.104 22.687 21.399 20.809 20.558  0.125 
 2  10.07 -0.55  0.30908 -1.722 3.601  4.999 11.80  0.038 0.77 20.376 23.685 22.653 21.330 20.446 19.696 18.778 18.179 18.009  0.309 
 2  10.07 -0.55  0.67887 -0.626 3.699  4.639 11.90  0.038 0.00 18.234 19.854 19.417 18.531 18.012 17.566 16.943 16.434 16.368  0.679 
 2  10.07 -0.55  0.21987 -2.025 3.582  5.080 12.00  0.038 0.00 21.832 25.472 24.313 22.912 21.981 21.160 20.196 19.613 19.423  0.220 
 2  10.07 -0.55  0.14386 -2.563 3.518  5.177 12.30  0.038 0.00 23.478 28.947 27.095 25.333 24.189 22.919 21.706 21.120 20.869  0.144 
 2  10.07 -0.55  0.13611 -2.633 3.512  5.197 12.70  0.038 0.00 24.053 29.751 27.812 26.014 24.838 23.509 22.266 21.677 21.426  0.136 
 2  10.07 -0.55  0.25290 -1.894 3.590  5.042 12.80  0.038 0.00 22.306 25.751 24.665 23.311 22.407 21.629 20.693 20.100 19.922  0.253 
 2  10.07 -0.55  0.52716 -1.143 3.639  4.804 13.40  0.038 0.00 21.028 23.693 22.828 21.692 20.961 20.370 19.555 18.903 18.793  0.527 
 2  10.07 -0.55  0.20414 -2.088 3.578  5.095 13.60  0.038 0.82 23.125 27.123 25.843 24.365 23.390 22.478 21.456 20.876 20.662  0.204 
 2  10.07 -0.55  0.43353 -1.409 3.618  4.904 13.80  0.038 0.00 22.094 25.065 24.118 22.891 22.084 21.425 20.563 19.922 19.785  0.434 
 2  10.07 -0.55  0.37124 -1.565 3.609  4.955 14.20  0.038 0.00 22.882 25.968 24.998 23.735 22.898 22.205 21.324 20.702 20.552  0.371 
 2  10.07 -0.53  0.11758 -2.804 3.495  5.239  9.60  0.036 0.00 21.379 27.677 25.514 23.633 22.363 20.874 19.547 18.958 18.707  0.118 
 2  10.07 -0.53  0.10171 -2.999 3.474  5.286 10.30  0.037 0.00 22.568 29.858 27.292 25.286 23.846 22.127 20.675 20.090 19.846  0.102 
 2  10.07 -0.53  0.62631 -0.824 3.671  4.691 10.60  0.037 0.00 17.431 19.534 18.870 17.877 17.269 16.766 16.049 15.456 15.375  0.626 
 2  10.07 -0.53  0.11052 -2.868 3.489  5.253 11.10  0.038 0.00 23.039 29.604 27.334 25.418 24.103 22.552 21.191 20.603 20.353  0.111 
 2  10.07 -0.53  0.49970 -1.234 3.630  4.837 11.20  0.038 0.00 19.054 21.864 20.954 19.776 19.012 18.394 17.557 16.901 16.781  0.500 
 2  10.07 -0.53  0.18834 -2.193 3.564  5.110 11.60  0.038 0.00 21.853 25.993 24.630 23.120 22.134 21.206 20.181 19.603 19.385  0.188 
 2  10.07 -0.53  0.14561 -2.550 3.518  5.171 12.10  0.038 0.00 23.245 28.677 26.848 25.094 23.955 22.686 21.475 20.889 20.637  0.146 
 2  10.07 -0.53  0.23230 -1.981 3.583  5.064 12.80  0.038 0.00 22.521 26.130 24.984 23.591 22.664 21.849 20.889 20.304 20.116  0.232 
 2  10.07 -0.53  0.19382 -2.154 3.570  5.104 12.90  0.038 0.99 22.316 26.316 25.013 23.533 22.560 21.661 20.651 20.074 19.863  0.194 
 2  10.07 -0.53  0.24723 -1.921 3.587  5.046 13.10  0.038 0.77 22.191 25.875 24.703 23.294 22.359 21.524 20.552 19.967 19.772  0.247 
 2  10.07 -0.53  0.40485 -1.486 3.612  4.925 13.50  0.038 0.98 21.264 24.332 23.362 22.107 21.276 20.590 19.712 19.082 18.936  0.405 
 2  10.07 -0.53  0.47964 -1.290 3.626  4.858 13.60  0.038 0.75 21.161 24.116 23.171 21.950 21.148 20.494 19.632 18.989 18.854  0.480 
 2  10.07 -0.53  0.54603 -1.090 3.642  4.781 13.80  0.038 0.00 21.296 23.907 23.055 21.935 21.217 20.638 19.831 19.180 19.075  0.546 
 2  10.07 -0.53  0.81909 -0.091 3.764  4.445 13.90  0.038 0.00 18.898 19.644 19.645 19.024 18.649 18.308 17.875 17.525 17.488  0.819 
 2  10.07 -0.53  0.43882 -1.401 3.618  4.898 14.00  0.038 0.00 22.273 25.260 24.307 23.076 22.267 21.605 20.741 20.098 19.962  0.439 
 2  10.07 -0.51  0.09163 -3.225 3.441  5.335  9.90  0.036 0.86 22.510 31.330 28.371 26.251 24.495 22.434 20.535 19.922 19.635  0.092 
 2  10.07 -0.51  0.21697 -2.048 3.578  5.080 11.10  0.038 0.00 20.989 24.730 23.535 22.113 21.167 20.320 19.341 18.763 18.566  0.217 
 2  10.07 -0.51  0.62683 -0.830 3.670  4.691 11.70  0.038 0.00 18.545 20.681 20.002 19.001 18.387 17.881 17.159 16.561 16.480  0.627 
 2  10.07 -0.51  0.35677 -1.615 3.604  4.967 12.80  0.038 0.00 21.606 24.770 23.779 22.496 21.640 20.927 20.033 19.417 19.261  0.357 
 2  10.07 -0.51  0.89825  0.274 3.782  4.191 13.00  0.038 0.89 16.760 17.413 17.443 16.871 16.516 16.192 15.785 15.457 15.423  0.898 
 2  10.07 -0.51  0.72452 -0.475 3.719  4.593 13.70  0.038 0.00 19.657 20.993 20.697 19.884 19.412 19.000 18.438 17.980 17.923  0.725 
 2  10.07 -0.49  0.15638 -2.463 3.527  5.150 11.50  0.038 1.00 21.683 26.820 25.110 23.409 22.309 21.106 19.931 19.348 19.096  0.156 
 2  10.07 -0.49  0.24567 -1.939 3.583  5.046 11.60  0.038 0.00 21.218 24.834 23.687 22.296 21.368 20.546 19.583 18.998 18.810  0.246 
 2  10.07 -0.49  0.43285 -1.426 3.613  4.901 12.60  0.038 0.00 20.936 23.987 23.016 21.769 20.945 20.266 19.390 18.751 18.611  0.433 
 2  10.07 -0.49  0.42485 -1.446 3.612  4.907 12.90  0.038 0.88 20.688 23.797 22.814 21.550 20.710 20.014 19.127 18.498 18.351  0.425 
 2  10.07 -0.49  0.28445 -1.815 3.591  5.016 13.10  0.038 0.00 22.407 25.840 24.759 23.411 22.510 21.730 20.794 20.198 20.023  0.284 
 2  10.07 -0.49  0.16508 -2.392 3.537  5.140 13.20  0.038 0.00 23.949 28.845 27.207 25.551 24.483 23.354 22.221 21.638 21.391  0.165 
 2  10.07 -0.49  0.35180 -1.634 3.602  4.971 13.50  0.038 0.00 22.356 25.555 24.555 23.263 22.400 21.676 20.774 20.161 20.003  0.352 
 2  10.07 -0.49  1.04058 -0.269 3.744  4.521 13.80  0.038 0.75 19.241 20.225 20.108 19.399 18.983 18.612 18.126 17.732 17.687  0.781 
 2  10.07 -0.49  0.36113 -1.610 3.603  4.963 13.90  0.038 0.00 22.695 25.879 24.882 23.595 22.735 22.016 21.117 20.501 20.345  0.361 
 2  10.07 -0.49  0.30004 -1.766 3.594  5.002 14.00  0.038 0.00 23.185 26.548 25.493 24.161 23.270 22.506 21.581 20.982 20.811  0.300 
 2  10.07 -0.47  0.20088 -2.123 3.571  5.093 10.40  0.037 0.88 19.916 24.072 22.722 21.216 20.227 19.273 18.235 17.657 17.435  0.201 
 2  10.07 -0.47  0.25530 -1.912 3.583  5.037 11.90  0.038 0.96 20.746 24.384 23.230 21.838 20.907 20.075 19.107 18.522 18.334  0.255 
 2  10.07 -0.47  0.20419 -2.110 3.572  5.090 12.60  0.038 0.80 22.200 26.366 25.034 23.530 22.535 21.563 20.511 19.933 19.712  0.204 
 2  10.07 -0.47  0.25914 -1.900 3.584  5.034 12.70  0.038 0.00 22.220 25.812 24.675 23.293 22.369 21.547 20.586 19.999 19.813  0.259 
 2  10.07 -0.47  0.16565 -2.391 3.536  5.138 12.80  0.038 0.00 23.546 28.445 26.814 25.161 24.091 22.953 21.815 21.234 20.986  0.166 
 2  10.07 -0.47  0.31492 -1.735 3.594  4.994 13.90  0.038 0.98 22.278 25.648 24.590 23.260 22.368 21.600 20.672 20.072 19.901  0.315 
 2  10.07 -0.47  0.22666 -2.021 3.577  5.068 14.10  0.038 0.00 23.922 27.688 26.489 25.066 24.116 23.254 22.267 21.690 21.492  0.227 
 2  10.07 -0.45  0.09507 -3.149 3.450  5.313 10.50  0.037 0.95 22.509 30.959 28.055 25.956 24.251 22.241 20.522 19.957 19.706  0.095 
 2  10.07 -0.45  0.12382 -2.758 3.497  5.222 10.60  0.037 0.00 22.264 28.398 26.344 24.501 23.245 21.762 20.433 19.849 19.592  0.124 
 2  10.07 -0.45  0.14987 -2.523 3.518  5.156 12.80  0.038 0.00 23.877 29.246 27.474 25.746 24.607 23.321 22.101 21.520 21.265  0.150 
 2  10.07 -0.45  0.19273 -2.182 3.562  5.100 13.20  0.038 0.00 23.426 27.614 26.244 24.734 23.744 22.784 21.745 21.167 20.946  0.193 
 2  10.07 -0.43  0.13607 -2.650 3.506  5.191 12.20  0.038 0.00 23.595 29.362 27.455 25.670 24.469 23.070 21.786 21.205 20.948  0.136 
 2  10.07 -0.43  0.36958 -1.607 3.599  4.954 12.90  0.038 0.00 21.688 24.956 23.933 22.631 21.757 21.010 20.094 19.479 19.320  0.370 
 2  10.07 -0.43  0.43863 -1.427 3.610  4.892 13.30  0.038 0.94 20.962 24.107 23.110 21.843 20.999 20.291 19.397 18.761 18.616  0.439 
 2  10.07 -0.43  0.47501 -1.328 3.618  4.859 13.40  0.038 0.00 21.490 24.513 23.538 22.306 21.494 20.826 19.954 19.301 19.169  0.475 
 2  10.07 -0.43  0.21060 -2.096 3.570  5.082 14.00  0.038 0.00 24.009 27.976 26.701 25.242 24.272 23.353 22.337 21.760 21.552  0.211 
 2  10.07 -0.41  0.19056 -2.208 3.557  5.100 12.50  0.038 0.00 22.789 27.117 25.697 24.164 23.160 22.157 21.097 20.517 20.289  0.191 
 2  10.07 -0.41  0.18508 -2.246 3.552  5.106 12.60  0.038 0.00 22.984 27.455 25.976 24.413 23.396 22.361 21.285 20.705 20.468  0.185 
 2  10.07 -0.41  0.24913 -1.950 3.577  5.039 12.90  0.038 0.00 22.546 26.309 25.118 23.707 22.757 21.879 20.887 20.307 20.111  0.249 
 2  10.07 -0.37  0.14472 -2.580 3.510  5.166 11.20  0.038 0.00 22.420 27.983 26.177 24.437 23.260 21.888 20.618 20.043 19.785  0.145 
 2  10.07 -0.37  0.12321 -2.773 3.493  5.218 12.90  0.038 1.00 23.854 30.069 28.024 26.190 24.908 23.371 22.005 21.429 21.169  0.123 
 2  10.07 -0.35  0.29458 -1.826 3.581  5.003 12.30  0.038 0.81 21.089 24.865 23.676 22.273 21.324 20.426 19.427 18.842 18.647  0.295 
 2  10.07 -0.35  0.24278 -1.990 3.571  5.043 13.30  0.038 0.00 23.045 26.963 25.721 24.287 23.321 22.388 21.369 20.790 20.586  0.243 
 2  10.07 -0.31  0.30984 -1.792 3.581  4.992 14.20  0.038 0.00 23.450 27.124 25.974 24.600 23.664 22.782 21.795 21.204 21.019  0.310 
 3  10.07 -3.11  0.44553 -1.252 3.661  4.931 14.60  0.038 0.78 22.013 23.892 23.512 22.502 21.882 21.315 20.611 20.126 19.974  0.446 
 3  10.07 -2.89  0.27146 -1.701 3.634  5.054 15.80  0.038 0.00 24.822 27.124 26.547 25.432 24.741 24.127 23.354 22.840 22.677  0.271 
 3  10.07 -2.85  0.27457 -1.692 3.635  5.053 15.00  0.038 0.79 23.476 25.855 25.246 24.111 23.405 22.782 21.995 21.476 21.314  0.275 
 3  10.07 -2.81  0.62915 -0.569 3.744  4.729 16.50  0.038 0.00 22.693 23.332 23.529 22.930 22.523 22.126 21.637 21.252 21.186  0.629 
 3  10.07 -2.79  0.25723 -1.742 3.631  5.062 13.80  0.038 0.85 22.343 24.763 24.135 22.990 22.278 21.650 20.857 20.335 20.172  0.257 
 3  10.07 -2.75  0.39750 -1.388 3.653  4.983 14.40  0.038 0.00 22.639 24.581 24.168 23.141 22.512 21.939 21.227 20.739 20.583  0.398 
 3  10.07 -2.75  0.58858 -0.740 3.722  4.782 14.60  0.038 0.00 21.220 22.084 22.181 21.490 21.036 20.601 20.063 19.654 19.567  0.589 
 3  10.07 -2.67  0.55790 -0.876 3.700  4.807 14.80  0.038 0.00 21.761 22.902 22.871 22.077 21.575 21.099 20.512 20.078 19.970  0.558 
 3  10.07 -2.61  0.51123 -1.051 3.679  4.858 15.90  0.038 0.93 22.682 24.239 24.011 23.089 22.521 21.992 21.339 20.875 20.741  0.511 
 3  10.07 -2.55  0.59600 -0.708 3.727  4.776 14.30  0.038 0.00 20.840 21.644 21.768 21.100 20.657 20.231 19.706 19.302 19.220  0.596 
 3  10.07 -2.53  0.47833 -1.155 3.669  4.895 15.20  0.038 0.00 22.859 24.505 24.233 23.286 22.704 22.165 21.498 21.029 20.889  0.478 
 3  10.07 -2.53  0.68145 -0.342 3.770  4.641 17.40  0.038 0.00 23.026 23.474 23.747 23.241 22.883 22.528 22.094 21.742 21.697  0.681 
 3  10.07 -2.43  0.52596 -0.998 3.685  4.842 13.30  0.038 0.87 20.053 21.574 21.359 20.451 19.890 19.368 18.719 18.255 18.124  0.526 
 3  10.07 -2.43  0.17490 -2.122 3.607  5.176 14.80  0.038 0.00 24.875 27.733 26.915 25.658 24.861 24.187 23.328 22.793 22.642  0.175 
 3  10.07 -2.43  0.26717 -1.713 3.633  5.057 15.50  0.038 0.99 23.810 26.142 25.549 24.428 23.732 23.116 22.339 21.819 21.656  0.267 
 3  10.07 -2.41  0.57841 -0.784 3.715  4.790 13.70  0.038 0.00 20.431 21.399 21.442 20.713 20.244 19.796 19.242 18.823 18.731  0.578 
 3  10.07 -2.39  0.18711 -2.048 3.612  5.153 14.30  0.038 0.00 24.191 26.945 26.170 24.942 24.165 23.502 22.659 22.122 21.966  0.187 
 3  10.07 -2.39  0.33167 -1.540 3.644  5.019 14.50  0.038 0.00 23.120 25.256 24.746 23.675 23.014 22.423 21.679 21.172 21.013  0.332 
 3  10.07 -2.39  0.31267 -1.587 3.641  5.030 16.00  0.038 0.00 24.738 26.928 26.395 25.310 24.640 24.042 23.289 22.778 22.618  0.313 
 3  10.07 -2.35  0.37210 -1.445 3.649  4.997 15.20  0.038 0.00 23.582 25.617 25.148 24.103 23.462 22.884 22.157 21.656 21.499  0.372 
 3  10.07 -2.35  0.25118 -1.759 3.630  5.065 15.70  0.038 0.00 24.868 27.259 26.636 25.504 24.797 24.176 23.389 22.861 22.697  0.251 
 3  10.07 -2.35  0.81549  0.582 3.830  4.033 16.30  0.038 0.00 19.616 19.909 20.097 19.761 19.513 19.262 18.966 18.732 18.715  0.815 
 3  10.07 -2.33  0.72568 -0.129 3.793  4.548 16.00  0.038 0.94 20.571 20.959 21.236 20.771 20.438 20.107 19.705 19.376 19.341  0.726 
 3  10.07 -2.33  0.35973 -1.472 3.648  5.004 16.50  0.038 0.00 24.951 27.022 26.536 25.483 24.836 24.254 23.522 23.017 22.860  0.360 
 3  10.07 -2.31  0.31019 -1.593 3.640  5.031 14.70  0.038 0.00 23.453 25.664 25.117 24.030 23.357 22.759 22.003 21.486 21.327  0.310 
 3  10.07 -2.29  0.76169  0.078 3.813  4.438 14.60  0.038 0.00 19.174 19.476 19.741 19.352 19.067 18.782 18.445 18.168 18.148  0.762 
 3  10.07 -2.27  0.44268 -1.261 3.661  4.934 14.20  0.038 1.00 21.369 23.213 22.829 21.837 21.229 20.676 19.980 19.487 19.344  0.443 
 3  10.07 -2.25  0.72633 -0.128 3.793  4.546 15.30  0.038 0.92 19.938 20.345 20.612 20.138 19.800 19.466 19.059 18.727 18.690  0.726 
 3  10.07 -2.25  0.42548 -1.310 3.658  4.954 16.00  0.038 0.00 24.044 25.948 25.533 24.526 23.909 23.350 22.645 22.147 22.001  0.425 
 3  10.07 -2.21  0.68647 -0.324 3.772  4.632 14.60  0.038 0.00 20.180 20.632 20.892 20.386 20.029 19.679 19.250 18.902 18.859  0.686 
 3  10.07 -2.21  0.46817 -1.186 3.667  4.906 14.70  0.038 0.00 22.434 24.188 23.841 22.874 22.283 21.744 21.063 20.573 20.437  0.468 
 3  10.07 -2.21  0.60717 -0.664 3.732  4.761 16.00  0.038 0.91 21.945 22.891 22.938 22.220 21.759 21.319 20.769 20.348 20.259  0.607 
 3  10.07 -2.17  0.75516  0.027 3.807  4.464 15.90  0.038 0.00 20.602 20.916 21.186 20.782 20.488 20.194 19.845 19.558 19.536  0.755 
 3  10.07 -2.11  0.33090 -1.542 3.644  5.020 17.20  0.038 1.00 25.075 27.266 26.713 25.639 24.972 24.383 23.632 23.107 22.951  0.331 
 3  10.07 -2.09  0.12182 -2.563 3.565  5.295 12.90  0.038 0.00 24.078 28.435 26.870 25.268 24.271 23.438 22.432 21.863 21.688  0.122 
 3  10.07 -2.07  0.34022 -1.519 3.645  5.014 13.80  0.038 0.00 22.366 24.538 23.990 22.922 22.260 21.674 20.927 20.402 20.247  0.340 
 3  10.07 -2.07  0.36456 -1.462 3.648  5.001 14.00  0.038 0.00 22.424 24.534 24.011 22.958 22.309 21.731 20.994 20.474 20.322  0.365 
 3  10.07 -2.07  0.55028 -0.912 3.694  4.814 17.30  0.038 0.98 23.650 25.002 24.838 23.985 23.464 22.979 22.364 21.904 21.795  0.550 
 3  10.07 -2.05  0.12057 -2.580 3.563  5.296 12.80  0.038 0.88 23.463 28.185 26.435 24.755 23.724 22.836 21.799 21.225 21.045  0.121 
 3  10.07 -2.05  0.21176 -1.922 3.621  5.114 13.00  0.038 0.00 22.574 25.193 24.466 23.285 22.533 21.889 21.068 20.512 20.342  0.212 
 3  10.07 -2.05  0.37394 -1.441 3.650  4.996 13.20  0.038 0.79 21.031 23.198 22.652 21.585 20.924 20.339 19.592 19.065 18.911  0.374 
 3  10.07 -2.05  0.27615 -1.687 3.635  5.052 14.40  0.038 0.00 23.388 25.746 25.122 24.008 23.309 22.700 21.921 21.381 21.218  0.276 
 3  10.07 -2.05  0.42581 -1.309 3.658  4.953 17.60  0.038 0.91 25.010 27.004 26.532 25.509 24.881 24.318 23.600 23.086 22.941  0.426 
 3  10.07 -2.05  0.50444 -1.075 3.676  4.866 18.20  0.038 0.87 25.122 26.845 26.500 25.546 24.965 24.436 23.759 23.264 23.134  0.504 
 3  10.07 -2.03  0.31324 -1.586 3.641  5.029 16.30  0.038 0.00 25.034 27.286 26.703 25.616 24.939 24.344 23.584 23.051 22.893  0.313 
 3  10.07 -2.03  0.64657 -0.508 3.749  4.699 17.00  0.038 0.00 23.041 23.673 23.853 23.258 22.860 22.475 21.998 21.618 21.558  0.647 
 3  10.07 -2.03  0.68848 -0.326 3.770  4.629 17.20  0.038 0.90 22.336 22.901 23.108 22.549 22.167 21.796 21.337 20.970 20.916  0.688 
 3  10.07 -2.01  0.20951 -1.931 3.620  5.116 14.50  0.038 0.00 24.098 26.733 25.999 24.814 24.059 23.414 22.590 22.031 21.860  0.210 
 3  10.07 -2.01  0.41703 -1.334 3.656  4.963 14.80  0.038 0.99 22.163 24.150 23.678 22.658 22.033 21.473 20.756 20.241 20.098  0.417 
 3  10.07 -2.01  0.60703 -0.675 3.729  4.756 17.00  0.038 0.70 23.228 24.220 24.244 23.513 23.044 22.599 22.035 21.604 21.511  0.607 
 3  10.07 -1.97  0.14846 -2.324 3.583  5.213 14.20  0.038 0.00 24.781 28.416 27.235 25.794 24.873 24.120 23.173 22.601 22.428  0.148 
 3  10.07 -1.93  0.32479 -1.557 3.643  5.023 14.80  0.038 0.00 23.462 25.703 25.117 24.037 23.363 22.773 22.016 21.478 21.325  0.325 
 3  10.07 -1.91  0.19168 -2.028 3.612  5.142 14.10  0.038 0.00 23.941 26.748 25.946 24.715 23.924 23.259 22.409 21.842 21.670  0.192 
 3  10.07 -1.91  0.66024 -0.457 3.754  4.677 15.50  0.038 0.00 21.412 22.015 22.201 21.620 21.231 20.856 20.390 20.018 19.963  0.660 
 3  10.07 -1.91  0.28200 -1.670 3.636  5.048 15.80  0.038 0.00 24.746 27.111 26.476 25.365 24.666 24.059 23.281 22.733 22.574  0.282 
 3  10.07 -1.91  0.69083 -0.323 3.770  4.625 16.30  0.038 0.70 21.723 22.312 22.509 21.947 21.560 21.184 20.711 20.331 20.270  0.691 
 3  10.07 -1.91  0.65618 -0.474 3.752  4.684 17.20  0.038 0.79 22.883 23.650 23.770 23.127 22.702 22.295 21.780 21.373 21.300  0.656 
 3  10.07 -1.89  0.31448 -1.583 3.641  5.029 15.20  0.038 0.00 23.927 26.203 25.600 24.513 23.832 23.239 22.476 21.933 21.779  0.314 
 3  10.07 -1.89  0.33734 -1.526 3.645  5.016 15.40  0.038 0.85 23.381 25.653 25.052 23.966 23.286 22.693 21.930 21.388 21.234  0.337 
 3  10.07 -1.85  0.52061 -1.018 3.682  4.848 16.70  0.038 0.00 24.014 25.575 25.288 24.385 23.838 23.338 22.691 22.202 22.090  0.521 
 3  10.07 -1.85  0.65339 -0.489 3.750  4.687 17.20  0.038 0.95 22.606 23.330 23.458 22.825 22.414 22.019 21.526 21.136 21.072  0.653 
 3  10.07 -1.83  0.18271 -2.094 3.604  5.157 12.80  0.038 0.00 22.804 25.759 24.900 23.629 22.807 22.124 21.252 20.680 20.504  0.183 
 3  10.07 -1.83  0.42595 -1.308 3.658  4.953 15.60  0.038 0.78 23.136 25.215 24.691 23.655 23.014 22.449 21.718 21.185 21.043  0.426 
 3  10.07 -1.81  0.11074 -2.702 3.545  5.310 11.80  0.038 0.00 23.324 28.560 26.513 24.733 23.661 22.710 21.639 21.062 20.878  0.111 
 3  10.07 -1.81  0.27073 -1.703 3.634  5.055 13.90  0.038 0.93 22.245 24.692 24.018 22.890 22.175 21.560 20.769 20.212 20.051  0.271 
 3  10.07 -1.81  0.52813 -0.991 3.685  4.839 15.00  0.038 0.00 22.247 23.767 23.497 22.606 22.067 21.574 20.934 20.448 20.340  0.528 
 3  10.07 -1.81  0.35884 -1.474 3.648  5.004 15.70  0.038 0.00 24.156 26.336 25.763 24.704 24.045 23.468 22.722 22.182 22.036  0.359 
 3  10.07 -1.77  0.76973  0.078 3.807  4.420 12.50  0.038 0.83 16.847 17.245 17.469 17.022 16.704 16.392 16.012 15.701 15.668  0.770 
 3  10.07 -1.77  0.26254 -1.726 3.632  5.059 14.20  0.038 0.98 22.550 25.008 24.328 23.198 22.481 21.866 21.074 20.514 20.354  0.263 
 3  10.07 -1.77  0.31857 -1.572 3.642  5.027 15.60  0.038 0.00 24.301 26.592 25.975 24.888 24.206 23.615 22.851 22.301 22.151  0.319 
 3  10.07 -1.75  0.82723  0.621 3.801  3.884 13.30  0.038 0.00 16.517 16.889 17.080 16.669 16.371 16.075 15.715 15.425 15.400  0.827 
 3  10.07 -1.75  0.19007 -2.043 3.609  5.144 13.70  0.038 0.00 23.578 26.447 25.617 24.373 23.568 22.897 22.039 21.466 21.292  0.190 
 3  10.07 -1.75  0.26721 -1.713 3.633  5.057 13.80  0.038 0.88 22.228 24.717 24.024 22.887 22.163 21.544 20.747 20.184 20.022  0.267 
 3  10.07 -1.75  0.79644  0.265 3.819  4.295 15.10  0.038 0.00 19.207 19.515 19.733 19.357 19.085 18.815 18.497 18.239 18.221  0.796 
