Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.85 -0.23  0.43812 -1.478 3.597  4.892  8.10  0.037 0.84 16.015 19.465 18.385 17.071 16.172 15.347 14.389 13.767 13.606  0.438
 1   9.85 -0.23  0.10417 -2.992 3.465  5.255 10.30  0.038 0.00 22.550 29.712 27.395 25.473 23.995 22.186 20.617 20.058 19.791  0.104
 1   9.85 -0.23  0.10041 -3.047 3.459  5.268 10.90  0.038 0.00 23.287 30.754 28.321 26.363 24.826 22.954 21.335 20.778 20.512  0.100
 1   9.85 -0.23  1.06409  0.390 3.783  4.154 13.90  0.038 0.88 17.336 18.036 18.007 17.422 17.070 16.757 16.364 16.052 16.020  1.064
 1   9.85 -0.21  0.22292 -2.102 3.558  5.065  7.30  0.035 0.91 16.667 20.977 19.611 18.115 17.109 16.040 14.956 14.377 14.149  0.223
 1   9.85 -0.21  0.22978 -2.075 3.559  5.058 10.10  0.038 0.99 19.315 23.534 22.203 20.728 19.730 18.683 17.610 17.030 16.808  0.230
 1   9.85 -0.21  0.12982 -2.733 3.491  5.194 10.20  0.038 0.00 21.802 27.870 25.968 24.191 22.907 21.338 19.937 19.378 19.111  0.130
 1   9.85 -0.21  0.13536 -2.684 3.496  5.181 10.70  0.038 0.00 22.179 28.074 26.233 24.480 23.226 21.699 20.326 19.767 19.501  0.135
 1   9.85 -0.21  0.20886 -2.155 3.555  5.077 11.20  0.038 0.00 21.358 25.701 24.323 22.820 21.810 20.734 19.646 19.068 18.837  0.209
 1   9.85 -0.21  0.40640 -1.559 3.590  4.912 11.50  0.038 0.00 20.166 23.679 22.583 21.261 20.352 19.500 18.530 17.913 17.748  0.406
 1   9.85 -0.19  0.52361 -1.261 3.614  4.819  9.10  0.038 0.90 16.431 19.645 18.605 17.346 16.501 15.770 14.858 14.196 14.063  0.524
 1   9.85 -0.19  0.11022 -2.909 3.474  5.231  9.60  0.038 0.00 21.643 28.338 26.222 24.366 22.970 21.243 19.731 19.175 18.903  0.110
 1   9.85 -0.19  0.81805 -0.379 3.722  4.565 10.20  0.038 0.00 15.918 17.323 16.956 16.125 15.651 15.249 14.699 14.255 14.204  0.818
 1   9.85 -0.19  0.10333 -3.008 3.462  5.255 10.50  0.038 0.00 22.789 30.013 27.700 25.780 24.283 22.446 20.844 20.290 20.020  0.103
 1   9.85 -0.19  0.12231 -2.802 3.484  5.209 10.60  0.038 0.86 21.822 28.376 26.323 24.488 23.113 21.416 19.917 19.361 19.091  0.122
 1   9.85 -0.19  0.23184 -2.071 3.559  5.055 11.10  0.038 0.70 20.675 25.103 23.729 22.224 21.195 20.068 18.940 18.366 18.133  0.232
 1   9.85 -0.19  0.12662 -2.763 3.487  5.200 12.70  0.038 0.00 24.378 30.552 28.624 26.837 25.532 23.929 22.503 21.946 21.677  0.127
 1   9.85 -0.17  0.71892 -0.700 3.675  4.641  9.40  0.038 0.00 15.919 18.105 17.361 16.348 15.736 15.244 14.536 13.953 13.880  0.719
 1   9.85 -0.17  1.31630 -3.418 3.864  8.045  9.70  0.038 0.00 23.015 22.902 23.333 22.979 22.732 22.495 22.286 22.092 22.076  0.614
 1   9.85 -0.17  0.23704 -2.054 3.559  5.048 10.60  0.038 0.00 20.506 24.726 23.404 21.936 20.937 19.875 18.796 18.217 17.994  0.237
 1   9.85 -0.17  1.91014 -3.542 3.836  8.064 10.80  0.038 0.72 23.867 23.758 24.231 23.893 23.671 23.448 23.264 23.076 23.056  0.624
 1   9.85 -0.17  0.37058 -1.667 3.582  4.949 11.60  0.038 0.00 20.537 24.205 23.073 21.725 20.790 19.873 18.871 18.272 18.093  0.371
 1   9.85 -0.15  0.38712 -1.622 3.584  4.929  8.60  0.038 0.00 17.425 21.072 19.948 18.609 17.677 16.762 15.761 15.158 14.982  0.387
 1   9.85 -0.15  0.13497 -2.694 3.493  5.178  8.80  0.038 0.00 20.304 26.234 24.415 22.671 21.401 19.840 18.440 17.886 17.618  0.135
 1   9.85 -0.15  0.17950 -2.347 3.531  5.109  9.40  0.038 0.00 20.038 24.883 23.389 21.809 20.722 19.463 18.267 17.702 17.454  0.179
 1   9.85 -0.15  0.45733 -1.444 3.597  4.874  9.60  0.038 0.00 17.979 21.375 20.305 19.011 18.125 17.315 16.363 15.721 15.573  0.457
 1   9.85 -0.15  1.30933  0.981 3.685  3.201 10.50  0.038 0.87 12.819 14.844 14.177 13.167 12.613 12.144 11.466 10.919 10.853  1.144
 1   9.85 -0.13  0.12956 -2.744 3.487  5.189  8.60  0.038 0.96 19.536 25.709 23.818 22.045 20.730 19.101 17.650 17.100 16.828  0.130
 1   9.85 -0.13  0.14957 -2.567 3.504  5.141  8.90  0.038 0.00 20.087 25.617 23.942 22.261 21.056 19.586 18.249 17.696 17.431  0.150
 1   9.85 -0.13  0.81329 -0.420 3.714  4.570  9.30  0.038 0.00 15.121 16.678 16.228 15.358 14.861 14.445 13.869 13.402 13.347  0.813
 1   9.85 -0.13  0.09988 -3.063 3.454  5.261 10.80  0.038 0.00 23.227 30.703 28.340 26.403 24.847 22.934 21.255 20.707 20.431  0.100
 1   9.85 -0.13  0.20780 -2.173 3.550  5.073 11.00  0.038 0.95 20.510 24.994 23.592 22.075 21.045 19.901 18.779 18.204 17.965  0.208
 1   9.85 -0.13  0.12975 -2.742 3.487  5.189 11.10  0.038 0.88 22.131 28.396 26.477 24.693 23.361 21.707 20.236 19.686 19.413  0.130
 1   9.85 -0.13  0.48248 -1.383 3.601  4.854 11.90  0.038 0.00 20.128 23.454 22.394 21.115 20.244 19.465 18.527 17.871 17.732  0.482
 1   9.85 -0.13  0.63288 -0.971 3.641  4.719 14.20  0.038 0.88 20.883 23.794 22.803 21.622 20.857 20.229 19.378 18.702 18.596  0.633
 1   9.85 -0.11  0.13062 -2.737 3.487  5.186  7.40  0.036 0.00 19.012 25.078 23.235 21.482 20.181 18.569 17.130 16.581 16.309  0.131
 1   9.85 -0.11  0.90351 -0.153 3.747  4.479  9.40  0.038 0.00 14.552 15.638 15.423 14.688 14.267 13.907 13.430 13.050 13.008  0.904
 1   9.85 -0.11  0.09752 -3.112 3.446  5.270 10.60  0.038 0.00 23.150 30.899 28.460 26.498 24.888 22.910 21.157 20.612 20.330  0.098
 1   9.85 -0.11  0.48508 -1.381 3.600  4.852 11.40  0.038 0.74 19.201 22.659 21.575 20.275 19.380 18.539 17.570 16.934 16.780  0.485
 1   9.85 -0.11  0.22670 -2.104 3.553  5.055 14.00  0.038 0.00 24.030 28.386 27.030 25.542 24.528 23.412 22.307 21.730 21.497  0.227
 1   9.85 -0.11  0.23767 -2.062 3.555  5.043 14.20  0.038 0.00 24.126 28.416 27.084 25.611 24.603 23.502 22.406 21.827 21.600  0.238
 1   9.85 -0.09  0.25550 -2.002 3.558  5.025 13.90  0.038 0.00 23.675 27.893 26.592 25.138 24.138 23.048 21.958 21.377 21.156  0.256
 1   9.85 -0.07  1.74449 -4.160 3.694  8.145  7.30  0.035 0.00 22.471 24.403 23.754 22.804 22.236 21.783 21.142 20.618 20.554  0.670
 1   9.85 -0.07  0.63000 -0.998 3.636  4.724  9.70  0.038 0.73 16.637 19.664 18.644 17.443 16.655 15.982 15.102 14.434 14.319  0.630
 1   9.85 -0.07  0.08431 -3.460 3.390  5.329  9.80  0.038 0.00 23.219 33.763 30.236 27.967 25.873 23.488 21.124 20.553 20.251  0.084
 1   9.85 -0.07  0.46082 -1.449 3.593  4.869  9.90  0.038 0.00 18.293 21.779 20.690 19.392 18.491 17.633 16.658 16.020 15.868  0.461
 1   9.85 -0.07  0.60372 -1.073 3.627  4.747 11.00  0.038 0.00 18.453 21.488 20.448 19.237 18.450 17.804 16.934 16.242 16.134  0.604
 1   9.85 -0.07  0.53916 -1.247 3.611  4.805 11.10  0.038 0.00 18.987 22.224 21.161 19.908 19.066 18.332 17.415 16.737 16.613  0.539
 1   9.85 -0.05  0.09262 -3.212 3.431  5.285  8.00  0.037 0.87 20.415 29.125 26.462 24.416 22.627 20.458 18.363 17.801 17.501  0.093
 1   9.85 -0.05  0.22923 -2.105 3.550  5.048 10.10  0.038 0.00 20.132 24.539 23.184 21.694 20.672 19.520 18.399 17.823 17.587  0.229
 1   9.85 -0.05  0.46690 -1.437 3.593  4.864 11.50  0.038 0.00 19.863 23.348 22.259 20.963 20.063 19.203 18.227 17.587 17.436  0.467
 1   9.85 -0.03  0.12561 -2.790 3.480  5.191  9.00  0.038 0.00 20.744 26.964 25.121 23.364 22.023 20.340 18.837 18.297 18.017  0.126
 1   9.85 -0.03  0.14524 -2.617 3.496  5.146 10.80  0.038 0.95 21.440 27.203 25.510 23.818 22.556 20.985 19.567 19.026 18.753  0.145
 1   9.85 -0.03  0.21411 -2.166 3.545  5.061 11.40  0.038 0.00 21.584 26.076 24.709 23.210 22.172 20.982 19.838 19.267 19.028  0.214
 1   9.85 -0.01  0.23841 -2.077 3.550  5.036 14.40  0.038 0.00 24.362 28.758 27.420 25.940 24.917 23.752 22.625 22.049 21.813  0.238
 1   9.85  0.01  0.09650 -3.138 3.439  5.264  9.70  0.038 0.88 21.874 30.137 27.641 25.648 23.932 21.824 19.832 19.284 18.987  0.097
 1   9.85  0.03  0.30597 -1.855 3.561  4.967  8.20  0.037 0.00 17.607 21.741 20.494 19.080 18.085 16.977 15.883 15.300 15.086  0.306
 1   9.85  0.03  0.10517 -3.000 3.456  5.231  8.50  0.037 0.71 20.670 27.850 25.732 23.869 22.361 20.471 18.719 18.139 17.816  0.105
 1   9.85  0.05  0.14618 -2.618 3.493  5.139  8.40  0.037 0.00 19.715 25.431 23.773 22.095 20.835 19.261 17.840 17.303 17.029  0.146
 1   9.85  0.05  0.65224 -0.962 3.636  4.704 10.50  0.038 0.00 17.675 20.625 19.589 18.405 17.643 17.023 16.174 15.490 15.393  0.652
 1   9.85  0.07  0.17060 -2.440 3.513  5.106  8.80  0.038 0.00 19.670 24.854 23.343 21.745 20.580 19.151 17.842 17.297 17.037  0.171
 1   9.85  0.07  0.16169 -2.504 3.505  5.117 11.10  0.038 0.92 21.493 26.992 25.399 23.754 22.533 21.014 19.636 19.096 18.827  0.162
 1   9.85  0.11  0.18421 -2.348 3.522  5.085 14.00  0.038 0.00 24.639 29.588 28.137 26.576 25.454 24.091 22.832 22.282 22.029  0.184
 1   9.85  0.17  0.71508 -0.809 3.650  4.648 10.00  0.038 0.00 16.792 19.569 18.555 17.410 16.693 16.126 15.325 14.670 14.585  0.715
 1   9.85  0.19  0.19517 -2.279 3.527  5.062  7.00  0.034 0.00 17.467 22.287 20.869 19.330 18.229 16.903 15.670 15.117 14.868  0.195
 1   9.85  0.21  0.35304 -1.761 3.562  4.941 10.60  0.038 0.00 19.771 23.881 22.659 21.271 20.274 19.147 18.041 17.452 17.244  0.353
 1   9.85  0.23  0.15040 -2.599 3.490  5.122 11.70  0.038 0.79 22.500 28.528 26.793 25.077 23.758 22.097 20.594 20.058 19.777  0.150
 1   9.87 -0.73  0.42019 -1.415 3.627  4.930  9.80  0.038 0.00 18.108 20.903 20.023 18.838 18.066 17.439 16.606 15.972 15.838  0.420
 1   9.87 -0.67  0.17111 -2.319 3.553  5.149  7.70  0.036 0.00 18.267 22.808 21.246 19.641 18.621 17.642 16.583 15.998 15.765  0.171
 1   9.87 -0.67  0.28332 -1.765 3.606  5.027 14.40  0.038 0.00 23.584 26.677 25.718 24.445 23.600 22.903 22.020 21.413 21.254  0.283
 1   9.87 -0.65  0.64495 -0.753 3.686  4.691 11.10  0.038 0.00 17.753 19.570 19.049 18.118 17.561 17.087 16.421 15.874 15.798  0.645
 1   9.87 -0.61  0.13859 -2.604 3.516  5.194  7.70  0.036 0.00 18.980 24.569 22.643 20.854 19.699 18.422 17.205 16.616 16.369  0.139
 1   9.87 -0.61  0.09247 -3.198 3.448  5.338 10.00  0.038 0.00 22.765 31.478 28.301 26.139 24.411 22.428 20.792 20.229 20.017  0.092
 1   9.87 -0.61  0.11976 -2.775 3.501  5.240 11.20  0.038 0.00 22.907 29.075 26.920 25.041 23.806 22.383 21.092 20.501 20.255  0.120
 1   9.87 -0.59  0.75186 -0.419 3.730  4.598 11.50  0.038 0.00 17.317 18.465 18.274 17.511 17.067 16.672 16.145 15.717 15.665  0.752
 1   9.87 -0.57  0.24187 -1.940 3.589  5.063 10.80  0.038 0.88 19.803 23.352 22.228 20.848 19.929 19.130 18.179 17.592 17.406  0.242
 1   9.87 -0.55  0.57370 -1.021 3.650  4.763  7.70  0.036 0.00 15.023 17.503 16.693 15.609 14.921 14.365 13.579 12.934 12.836  0.574
 1   9.87 -0.55  0.18991 -2.194 3.566  5.120 10.70  0.038 0.89 20.383 24.700 23.273 21.725 20.721 19.749 18.698 18.117 17.890  0.190
 1   9.87 -0.53  0.14646 -2.544 3.519  5.169 10.20  0.038 0.00 21.329 26.742 24.919 23.169 22.032 20.769 19.560 18.974 18.722  0.146
 1   9.87 -0.51  1.57301 -3.082 3.946  8.037 10.20  0.038 0.74 22.582 22.483 22.942 22.656 22.486 22.315 22.176 21.972 21.972  0.613
 1   9.87 -0.51  0.14091 -2.597 3.514  5.183 10.50  0.038 0.00 21.761 27.346 25.469 23.695 22.531 21.214 19.977 19.391 19.137  0.141
 1   9.87 -0.51  0.75774 -0.434 3.725  4.598 12.20  0.038 0.00 18.054 19.289 19.044 18.257 17.801 17.400 16.859 16.420 16.366  0.758
 1   9.87 -0.49  0.62726 -0.870 3.665  4.710 10.60  0.038 0.72 17.259 19.633 18.877 17.817 17.147 16.595 15.824 15.204 15.106  0.627
 1   9.87 -0.49  0.09334 -3.185 3.446  5.324 11.10  0.038 0.00 23.832 32.347 29.370 27.249 25.536 23.535 21.856 21.285 21.045  0.093
 1   9.87 -0.49  0.32689 -1.707 3.597  4.995 14.50  0.038 0.00 23.537 26.814 25.790 24.478 23.600 22.856 21.943 21.339 21.174  0.327
 1   9.87 -0.47  0.46601 -1.354 3.618  4.877  8.70  0.038 0.00 16.856 19.862 18.896 17.665 16.854 16.190 15.321 14.673 14.539  0.466
 1   9.87 -0.47  0.43361 -1.438 3.611  4.905 10.10  0.038 0.86 17.894 21.024 20.035 18.767 17.924 17.220 16.330 15.701 15.553  0.434
 1   9.87 -0.47  0.13429 -2.662 3.506  5.198 11.30  0.038 0.00 22.724 28.525 26.587 24.787 23.587 22.196 20.919 20.334 20.078  0.134
 1   9.87 -0.45  0.09623 -3.121 3.454  5.306  8.10  0.037 0.00 20.673 28.825 25.972 23.886 22.247 20.324 18.720 18.146 17.906  0.096
 1   9.87 -0.45  0.46174 -1.371 3.615  4.880  9.20  0.038 0.71 16.997 20.131 19.135 17.871 17.031 16.327 15.435 14.802 14.656  0.462
 1   9.87 -0.45  0.18579 -2.250 3.554  5.119 10.30  0.038 0.80 20.243 24.920 23.386 21.784 20.737 19.641 18.520 17.939 17.698  0.186
 1   9.87 -0.45  0.34843 -1.667 3.597  4.982 12.40  0.038 0.85 20.740 24.110 23.054 21.726 20.835 20.063 19.133 18.531 18.361  0.348
 1   9.87 -0.43  0.36237 -1.636 3.597  4.969  9.40  0.038 0.71 17.812 21.229 20.158 18.823 17.925 17.137 16.197 15.595 15.423  0.362
 1   9.87 -0.43  0.57182 -1.062 3.641  4.767  9.90  0.038 0.71 17.001 19.786 18.879 17.716 16.960 16.340 15.501 14.852 14.736  0.572
 1   9.87 -0.43  0.17614 -2.327 3.543  5.130 10.10  0.038 0.73 20.323 25.275 23.657 22.010 20.926 19.745 18.573 17.993 17.744  0.176
 1   9.87 -0.43  0.24362 -1.976 3.577  5.055 12.20  0.038 0.00 21.910 25.673 24.480 23.065 22.116 21.243 20.253 19.674 19.478  0.244
 1   9.87 -0.41  2.01901 -4.311 3.658  8.159  8.50  0.037 0.00 24.048 26.464 25.658 24.593 23.917 23.378 22.621 22.003 21.911  0.680
 1   9.87 -0.41  0.13261 -2.685 3.502  5.200  9.20  0.038 0.00 20.682 26.561 24.624 22.826 21.605 20.167 18.862 18.282 18.024  0.133
 1   9.87 -0.41  0.69722 -0.674 3.687  4.649  9.40  0.038 0.00 15.855 17.739 17.162 16.217 15.654 15.184 14.519 13.971 13.901  0.697
 1   9.87 -0.41  0.36924 -1.624 3.596  4.961 10.40  0.038 0.00 19.230 22.552 21.511 20.200 19.317 18.553 17.629 17.016 16.854  0.369
 1   9.87 -0.41  0.92128  0.070 3.780  4.400 10.50  0.038 0.00 15.095 15.721 15.757 15.193 14.846 14.532 14.142 13.829 13.799  0.921
 1   9.87 -0.41  0.09032 -3.258 3.433  5.332 10.90  0.038 0.00 23.816 32.385 29.573 27.504 25.757 23.662 21.794 21.242 20.968  0.090
 1   9.87 -0.39  0.95392  0.195 3.786  4.314  8.00  0.037 0.89 11.905 12.572 12.583 12.007 11.653 11.335 10.934 10.613 10.580  0.954
 1   9.87 -0.39  1.25254 -3.789 3.774  8.058  8.60  0.038 0.00 22.843 23.537 23.554 22.947 22.582 22.257 21.854 21.529 21.495  0.617
 1   9.87 -0.39  0.41607 -1.502 3.602  4.913 10.00  0.038 0.00 18.525 21.753 20.737 19.451 18.588 17.852 16.941 16.311 16.161  0.416
 1   9.87 -0.39  0.08913 -3.306 3.424  5.338 10.40  0.038 0.00 23.435 32.166 29.382 27.323 25.536 23.373 21.385 20.842 20.550  0.089
 1   9.87 -0.39  0.43139 -1.464 3.605  4.902 10.50  0.038 0.94 18.253 21.471 20.457 19.174 18.313 17.579 16.670 16.039 15.890  0.431
 1   9.87 -0.37  0.11180 -2.877 3.483  5.241 10.60  0.038 0.00 22.562 29.174 26.977 25.091 23.741 22.110 20.687 20.112 19.853  0.112
 1   9.87 -0.37  1.21914 -3.644 3.808  8.045 11.50  0.038 0.00 25.380 25.467 25.779 25.300 24.968 24.655 24.349 24.112 24.055  0.611
 1   9.87 -0.35  0.07669 -3.909 3.305  5.397  7.30  0.035 0.82 21.732 36.077 31.775 28.639 25.897 23.417 20.041 19.123 18.574  0.077
 1   9.87 -0.35  0.07897 -3.775 3.335  5.396  8.00  0.037 0.00 22.206 35.479 31.060 28.285 25.734 23.209 20.214 19.486 19.120  0.079
 1   9.87 -0.35  0.10184 -3.017 3.466  5.273  9.40  0.038 0.00 21.712 29.071 26.597 24.624 23.130 21.328 19.787 19.218 18.961  0.102
 1   9.87 -0.35  0.49766 -1.297 3.616  4.843  9.50  0.038 0.00 17.512 20.580 19.584 18.347 17.530 16.850 15.969 15.310 15.180  0.498
 1   9.87 -0.35  0.16331 -2.437 3.526  5.139 10.10  0.038 0.00 20.964 26.032 24.397 22.737 21.634 20.392 19.198 18.624 18.372  0.163
 1   9.87 -0.35  1.14339 -2.520 4.079  7.997 10.40  0.038 0.00 21.469 21.616 22.081 21.897 21.914 21.924 22.074 22.041 22.102  0.597
 1   9.87 -0.35  1.69764 -4.247 3.670  8.133 10.50  0.038 0.00 25.887 28.110 27.367 26.351 25.719 25.213 24.494 23.904 23.822  0.662
 1   9.87 -0.35  0.15190 -2.522 3.515  5.150 11.00  0.038 0.74 21.676 27.311 25.508 23.768 22.572 21.160 19.857 19.284 19.027  0.152
 1   9.87 -0.35  0.58589 -1.045 3.639  4.755 11.10  0.038 0.00 18.483 21.210 20.297 19.153 18.419 17.827 17.006 16.343 16.239  0.586
 1   9.87 -0.35  0.37877 -1.611 3.594  4.948 14.10  0.038 0.00 22.898 26.303 25.235 23.914 23.020 22.225 21.283 20.671 20.506  0.379
 1   9.87 -0.33  0.13590 -2.665 3.501  5.187  9.20  0.038 0.71 20.309 26.407 24.477 22.678 21.401 19.849 18.443 17.873 17.614  0.136
 1   9.87 -0.33  0.09748 -3.102 3.454  5.290  9.90  0.038 0.78 22.282 30.336 27.660 25.625 24.006 22.075 20.347 19.734 19.440  0.097
 1   9.87 -0.33  0.33103 -1.747 3.585  4.991 10.30  0.038 0.00 19.437 23.020 21.896 20.538 19.616 18.767 17.796 17.200 17.020  0.331
 1   9.87 -0.33  0.30183 -1.820 3.581  5.007 10.70  0.038 0.73 19.556 23.369 22.169 20.761 19.809 18.896 17.890 17.304 17.107  0.302
 1   9.87 -0.33  0.14391 -2.593 3.508  5.167 11.10  0.038 0.00 22.353 27.959 26.158 24.420 23.230 21.829 20.541 19.969 19.710  0.144
 1   9.87 -0.33  0.66494 -0.805 3.667  4.680 11.60  0.038 0.00 18.381 20.643 19.891 18.861 18.228 17.715 16.981 16.374 16.294  0.665
 1   9.87 -0.31  0.13640 -2.663 3.501  5.185  5.50  0.026 0.00 16.927 22.722 20.862 19.100 17.878 16.416 15.093 14.524 14.263  0.136
 1   9.87 -0.31  0.20515 -2.152 3.560  5.086  7.90  0.037 0.00 18.050 22.283 20.923 19.427 18.430 17.414 16.353 15.774 15.551  0.205
 1   9.87 -0.31  0.22687 -2.069 3.565  5.067  9.10  0.038 0.00 19.041 23.134 21.830 20.365 19.382 18.397 17.352 16.773 16.559  0.227
 1   9.87 -0.31  0.12164 -2.795 3.489  5.218  9.50  0.038 0.00 21.257 27.554 25.511 23.680 22.374 20.793 19.393 18.824 18.561  0.122
 1   9.87 -0.31  0.14176 -2.615 3.505  5.171 10.40  0.038 0.00 21.707 27.378 25.564 23.820 22.618 21.191 19.887 19.317 19.057  0.142
 1   9.87 -0.31  0.25275 -1.971 3.570  5.040 10.60  0.038 0.00 20.299 24.228 22.988 21.559 20.591 19.643 18.618 18.038 17.834  0.253
 1   9.87 -0.31  0.69847 -0.709 3.678  4.650 11.30  0.038 0.00 17.843 19.916 19.239 18.252 17.657 17.170 16.475 15.901 15.827  0.698
 1   9.87 -0.31  0.41629 -1.516 3.597  4.909 14.00  0.038 0.00 22.560 25.894 24.846 23.545 22.665 21.889 20.956 20.328 20.174  0.416
 1   9.87 -0.29  0.17091 -2.389 3.530  5.128  7.40  0.036 0.00 18.144 23.077 21.503 19.879 18.790 17.564 16.382 15.811 15.562  0.171
 1   9.87 -0.29  0.21989 -2.099 3.562  5.072  8.20  0.037 0.83 17.686 22.023 20.641 19.130 18.119 17.062 15.976 15.399 15.170  0.220
 1   9.87 -0.29  0.16296 -2.448 3.523  5.136 10.20  0.038 0.00 21.090 26.206 24.581 22.927 21.810 20.528 19.311 18.742 18.489  0.163
 1   9.87 -0.29  1.95262 -4.176 3.687  8.125 11.00  0.038 0.84 25.555 27.625 26.943 25.962 25.362 24.878 24.191 23.627 23.553  0.657
 1   9.87 -0.29  0.24650 -1.997 3.568  5.044 11.10  0.038 0.00 20.862 24.858 23.595 22.155 21.181 20.211 19.176 18.596 18.388  0.247
 1   9.87 -0.27  0.36333 -1.670 3.587  4.962  7.60  0.036 0.00 16.545 20.105 18.993 17.650 16.732 15.875 14.903 14.300 14.126  0.363
 1   9.87 -0.27  3.17330 -4.285 3.675  8.234  8.70  0.038 0.80 23.664 26.063 25.268 24.208 23.534 22.990 22.232 21.621 21.527  0.730
 1   9.87 -0.27  0.15815 -2.486 3.518  5.140  9.50  0.038 0.00 20.485 25.742 24.082 22.411 21.269 19.938 18.692 18.124 17.869  0.158
 1   9.87 -0.27  0.33618 -1.744 3.583  4.985  9.70  0.038 0.86 18.226 21.940 20.782 19.406 18.464 17.560 16.562 15.972 15.785  0.336
 1   9.87 -0.27  0.09102 -3.244 3.432  5.315 10.00  0.038 0.00 22.880 31.356 28.635 26.590 24.853 22.750 20.851 20.305 20.021  0.091
 1   9.87 -0.27  0.10402 -2.991 3.467  5.259 10.20  0.038 0.00 22.447 29.621 27.272 25.340 23.867 22.071 20.520 19.958 19.694  0.104
 1   9.87 -0.27  0.38708 -1.601 3.590  4.934 10.50  0.038 0.00 19.272 22.765 21.673 20.345 19.437 18.603 17.641 17.028 16.861  0.387
 1   9.87 -0.27  0.10462 -2.982 3.468  5.257 11.00  0.038 0.00 23.225 30.348 28.019 26.092 24.629 22.844 21.301 20.738 20.474  0.105
 1   9.87 -0.27  0.15506 -2.509 3.515  5.143 11.30  0.038 0.00 22.342 27.681 25.995 24.311 23.156 21.802 20.542 19.975 19.718  0.155
 1   9.87 -0.25  0.37863 -1.629 3.588  4.943  8.40  0.037 0.86 16.659 20.269 19.145 17.795 16.869 15.992 15.009 14.408 14.231  0.379
 1   9.87 -0.25  0.09260 -3.210 3.436  5.305  9.90  0.038 0.92 22.230 30.958 28.190 26.120 24.340 22.197 20.185 19.628 19.341  0.093
 1   9.87 -0.25  0.09520 -3.154 3.444  5.294 10.40  0.038 0.91 22.582 31.051 28.327 26.275 24.548 22.464 20.554 20.000 19.720  0.095
 1   9.87 -0.25  0.28489 -1.885 3.573  5.015 10.60  0.038 0.00 20.082 23.941 22.737 21.334 20.373 19.422 18.400 17.818 17.620  0.285
 1   9.87 -0.25  0.64480 -0.895 3.654  4.702 11.60  0.038 0.00 18.606 21.141 20.273 19.182 18.495 17.947 17.165 16.520 16.431  0.645
 1   9.87 -0.23  0.66898 -0.827 3.661  4.679  7.70  0.036 0.00 14.537 16.949 16.126 15.062 14.401 13.872 13.115 12.490 12.407  0.669
 1   9.87 -0.23  0.34481 -1.729 3.582  4.977  9.70  0.038 0.95 18.096 21.792 20.644 19.279 18.340 17.430 16.431 15.839 15.655  0.345
 1   9.87 -0.23  0.24420 -2.016 3.564  5.043  9.80  0.038 0.00 19.610 23.706 22.417 20.965 19.980 18.968 17.913 17.332 17.118  0.244
 1   9.87 -0.23  0.11428 -2.869 3.479  5.227 11.10  0.038 0.00 23.042 29.599 27.508 25.661 24.296 22.618 21.147 20.586 20.318  0.114
 1   9.87 -0.23  0.32463 -1.780 3.578  4.989 11.40  0.038 0.00 20.620 24.353 23.194 21.821 20.876 19.955 18.949 18.361 18.173  0.325
 1   9.87 -0.21  0.25783 -1.973 3.565  5.031  9.40  0.038 0.00 19.104 23.153 21.885 20.448 19.467 18.459 17.407 16.826 16.616  0.258
 1   9.87 -0.21  0.70517 -0.726 3.673  4.648 10.80  0.038 0.99 16.671 18.922 18.158 17.131 16.504 16.000 15.276 14.679 14.602  0.705
 1   9.87 -0.21  0.26034 -1.966 3.566  5.029 11.60  0.038 0.00 21.285 25.322 24.059 22.624 21.645 20.639 19.589 19.008 18.798  0.260
 1   9.87 -0.21  0.62662 -0.963 3.644  4.721 11.80  0.038 0.00 18.978 21.686 20.756 19.623 18.900 18.322 17.509 16.846 16.750  0.627
 1   9.87 -0.21  0.23729 -2.046 3.561  5.049 11.90  0.038 0.86 21.180 25.430 24.088 22.606 21.605 20.550 19.472 18.893 18.669  0.237
 1   9.87 -0.19  0.18927 -2.270 3.542  5.098  9.70  0.038 0.00 20.145 24.778 23.320 21.766 20.716 19.546 18.404 17.832 17.589  0.189
 1   9.87 -0.19  0.14493 -2.601 3.503  5.156 10.10  0.038 0.80 20.898 26.765 24.959 23.218 21.963 20.426 19.038 18.481 18.214  0.145
 1   9.87 -0.19  0.10658 -2.961 3.468  5.244 11.30  0.038 0.00 23.471 30.440 28.223 26.333 24.885 23.101 21.542 20.987 20.716  0.107
 1   9.87 -0.19  0.34561 -1.733 3.580  4.974 11.50  0.038 0.76 20.105 23.935 22.750 21.363 20.407 19.448 18.423 17.835 17.640  0.346
 1   9.87 -0.19  0.18750 -2.283 3.540  5.101 14.30  0.038 0.00 24.777 29.444 27.977 26.418 25.363 24.182 23.032 22.461 22.217  0.187
 1   9.87 -0.17  0.64455 -0.921 3.648  4.705  5.70  0.028 0.00 12.773 15.426 14.503 13.384 12.674 12.110 11.310 10.651 10.561  0.645
 1   9.87 -0.17  0.30578 -1.838 3.572  4.995 11.40  0.038 0.83 20.186 24.158 22.928 21.515 20.541 19.537 18.489 17.907 17.702  0.306
